Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Offloading Decision,Bandwidth
1626494036,19287,1,1,0,0,1,239,233,1958,83.94661511,0,28144
1626496559,19288,0,1,1,1,0,229,227,1808,13.26116452,1,11170
1626499082,19289,1,1,1,1,0,220,211,1627,98.46478886,1,14491
1626501605,19290,0,1,1,0,1,226,221,1550,94.84841931,1,26811
1626504128,19291,1,0,1,0,1,236,234,1587,61.81799245,1,40638
1626506651,19292,0,1,1,0,1,226,223,1800,71.15641099,1,4842
1626509174,19293,0,1,0,1,0,227,220,1818,53.52032895,0,22882
1626511697,19294,1,1,1,0,0,226,217,1808,14.42391758,1,32511
1626514220,19295,1,0,1,0,1,236,229,1869,49.08559786,0,20400
1626516743,19296,1,1,1,1,1,226,222,1747,45.87721385,1,29932
1626519266,19297,1,1,1,1,1,238,231,1567,42.17635408,1,10577
1626521789,19298,0,1,0,1,0,220,213,1554,17.12886999,1,23191
1626524311,19299,0,1,1,0,1,226,217,1974,99.42237108,1,2754
1626526834,19300,1,0,1,1,0,233,230,1506,72.94836587,0,36824
1626529357,19301,0,1,1,1,1,223,216,1855,59.70591949,0,45677
1626531880,19302,0,0,0,0,1,237,233,1853,35.5342569,0,7662
1626534403,19303,0,1,0,0,0,222,215,1534,72.48663383,1,31785
1626536926,19304,0,0,0,0,1,226,224,1546,93.00194471,1,48654
1626539449,19305,1,1,1,1,0,226,220,1627,48.2129661,1,31197
1626541972,19306,1,0,1,1,0,237,237,1599,86.18897683,1,32909
1626544495,19307,1,0,0,1,1,231,231,1825,10.17467508,1,48623
1626547018,19308,0,1,0,0,1,238,238,1909,49.36132902,1,8881
1626549541,19309,0,0,1,1,1,226,222,1931,91.07132663,1,48228
1626552064,19310,0,1,0,0,0,236,236,1608,54.74620627,0,32281
1626554587,19311,0,1,1,1,0,232,226,1961,20.42055515,0,18742
1626557110,19312,1,1,1,0,1,235,230,1997,88.1560551,0,1815
1626559633,19313,1,0,1,1,0,228,228,1565,25.59616124,1,46005
1626562155,19314,1,1,1,0,1,224,220,1856,87.01792559,1,28035
1626564678,19315,1,0,0,1,0,230,223,1578,29.77899588,0,27455
1626567201,19316,1,0,1,0,1,225,217,1621,34.29347536,1,33012
1626569724,19317,1,0,0,0,0,224,223,1658,88.8008035,1,22763
1626572247,19318,0,1,0,0,0,225,222,1695,73.75340772,0,29921
1626574770,19319,0,0,1,0,1,239,234,1603,42.73680594,1,33250
1626577293,19320,0,1,0,0,1,220,213,1694,81.3973305,0,378
1626579816,19321,1,0,0,1,1,237,231,1706,81.09588431,1,4270
1626582339,19322,0,0,0,0,0,236,228,1893,54.02316649,1,12115
1626584862,19323,0,1,1,1,1,227,221,1509,19.36767543,1,7559
1626587385,19324,0,0,1,0,0,232,231,1867,79.54872121,1,12673
1626589908,19325,1,1,1,0,1,224,215,1705,99.82505394,1,23648
1626592431,19326,0,0,0,1,1,225,222,1600,81.38951934,1,15585
1626594954,19327,0,0,1,0,1,223,222,1999,21.47422612,1,10953
1626597476,19328,0,0,1,0,0,236,232,1870,85.29665761,0,41478
1626599999,19329,1,0,1,0,0,234,228,1923,97.8614701,0,8864
1626602522,19330,1,0,0,1,1,232,231,1802,26.29171709,1,30676
1626605045,19331,1,0,0,1,0,233,224,1691,57.95095427,0,26844
1626607568,19332,0,0,1,0,0,235,226,1868,64.05174078,1,37311
1626610091,19333,0,0,1,0,0,221,220,1627,94.75415287,1,33145
1626612614,19334,0,0,1,0,0,220,211,1804,35.66801259,0,11548
1626615137,19335,1,0,1,1,1,222,216,1772,25.94202776,1,45002
1626617660,19336,1,1,0,1,0,231,228,1901,70.53162569,1,6441
1626620183,19337,0,0,1,1,0,221,218,1594,68.08601094,0,25758
1626622706,19338,1,0,1,0,0,239,239,1774,33.85299307,1,21046
1626625229,19339,1,0,0,0,0,226,223,1536,53.24430899,0,8706
1626627752,19340,0,1,1,1,1,223,215,1501,96.35250315,1,25487
1626630275,19341,1,1,0,1,1,222,218,1706,60.02294446,1,39154
1626632797,19342,0,1,0,0,0,236,231,1539,52.62471431,0,23249
1626635320,19343,0,0,0,0,0,224,220,1700,53.21520587,0,42971
1626637843,19344,0,1,0,0,0,225,221,1907,97.01969103,0,47910
1626640366,19345,0,1,1,1,0,239,233,1537,13.39642003,1,44931
1626642889,19346,0,0,1,0,1,239,232,1563,95.24392023,1,44146
1626645412,19347,0,0,1,0,0,225,225,1818,30.56691352,0,42801
1626647935,19348,0,1,0,1,0,222,218,1655,43.39081961,0,37054
1626650458,19349,1,0,0,1,0,236,231,1849,41.4155632,1,19487
1626652981,19350,1,0,0,0,1,221,215,1720,37.21590006,0,6068
1626655504,19351,0,1,0,1,1,232,227,1591,46.50013164,1,41381
1626658027,19352,1,0,0,1,1,239,230,1514,54.23188851,0,38058
1626660550,19353,1,1,1,0,1,225,217,1949,46.20489354,1,39938
1626663073,19354,1,1,0,1,1,227,221,1575,23.40816346,0,31655
1626665596,19355,0,0,0,1,1,226,221,1835,98.72613448,1,39322
1626668119,19356,0,1,0,1,0,226,218,1731,87.92214158,1,5542
1626670641,19357,0,1,1,1,0,225,220,1576,75.14276294,1,31965
1626673164,19358,0,1,0,1,1,233,229,1792,86.60711459,0,31389
1626675687,19359,1,0,0,1,0,228,228,1707,58.30116781,0,26219
1626678210,19360,1,1,0,0,1,224,218,1592,99.15113109,1,11162
1626680733,19361,1,1,0,0,1,238,236,1664,10.50253562,1,24595
1626683256,19362,0,1,1,0,1,220,213,1501,49.18956402,0,12291
1626685779,19363,0,0,0,0,1,236,232,1812,91.32741281,1,39182
1626688302,19364,0,1,0,1,0,237,234,1961,18.03757297,0,16436
1626690825,19365,1,1,1,1,0,226,219,1874,31.91584202,0,2461
1626693348,19366,1,0,0,1,1,231,229,1629,26.04420966,0,25663
1626695871,19367,1,1,1,0,1,235,229,1558,49.52289714,0,4921
1626698394,19368,0,0,1,1,1,224,220,1626,36.71052539,1,7893
1626700917,19369,1,1,1,0,0,223,214,1553,14.5436336,0,3514
1626703440,19370,1,0,0,0,1,235,228,1940,24.57343632,0,27180
1626705962,19371,0,0,1,1,1,236,229,1883,87.08613335,0,10564
1626708485,19372,0,0,0,0,1,220,212,1890,11.04209902,0,19748
1626711008,19373,1,1,0,1,1,226,224,1822,80.35014872,1,10143
1626713531,19374,1,0,0,0,0,222,213,1767,74.60173629,0,20894
1626716054,19375,0,0,0,0,1,239,234,1668,54.74263309,1,24076
1626718577,19376,0,0,1,1,0,223,219,1907,72.09943698,1,46337
1626721100,19377,0,1,1,1,0,232,230,1723,86.96458629,1,46557
1626723623,19378,1,0,0,0,0,224,217,1758,58.2808318,0,24554
1626726146,19379,0,1,1,0,0,232,227,1866,60.59507537,1,23060
1626728669,19380,1,0,0,0,0,237,235,1754,87.13265055,1,38389
1626731192,19381,1,0,0,0,1,236,228,1865,88.47758976,0,23440
1626733715,19382,1,0,1,0,1,230,225,1738,77.84546047,1,41052
1626736238,19383,1,0,0,0,0,226,223,1918,71.85149075,0,33721
1626738761,19384,1,0,1,1,0,227,220,1820,62.59274469,0,47688
1626741284,19385,0,0,1,1,1,226,226,1889,41.58249902,0,6221
1626743806,19386,0,1,0,0,0,223,221,1970,80.34723142,1,19901
1626746329,19387,1,1,1,1,0,238,236,1918,53.98884669,1,1568
1626748852,19388,1,0,1,0,1,222,220,1610,94.98488903,1,6776
1626751375,19389,0,1,1,0,0,239,230,1613,17.81627229,1,4651
1626753898,19390,0,0,1,0,1,234,227,1850,65.10224588,0,18839
1626756421,19391,0,0,1,0,1,238,237,1999,10.92084734,1,47166
1626758944,19392,0,1,1,0,0,227,222,1546,55.19088267,0,31782
1626761467,19393,1,0,0,1,0,239,230,1524,73.52805417,1,11
1626763990,19394,0,1,1,0,0,227,218,1665,52.10780009,1,36878
1626766513,19395,1,0,1,0,1,235,229,1613,54.66251978,1,9536
1626769036,19396,1,0,1,0,0,220,219,1676,14.81896548,1,28438
1626771559,19397,0,0,1,0,0,220,217,1518,88.91990661,0,4909
1626774082,19398,0,1,1,0,1,229,228,1760,19.53454494,0,25267
1626776605,19399,0,0,1,0,1,232,226,1581,32.18683851,0,44744
1626779127,19400,0,1,0,1,1,231,224,1593,96.4935136,0,24732
1626781650,19401,1,0,1,1,0,234,230,1843,92.49456804,1,20096
1626784173,19402,0,0,0,1,0,229,228,1837,48.07902481,0,24292
1626786696,19403,0,0,1,1,0,223,221,1571,77.34793233,1,23606
1626789219,19404,0,0,0,0,0,232,226,1757,41.74020889,0,2663
1626791742,19405,1,0,0,0,1,225,217,1682,75.56670605,0,37900
1626794265,19406,1,0,0,1,0,230,230,1778,73.09873502,0,12794
1626796788,19407,1,0,1,1,0,229,222,1634,13.36683599,0,22992
1626799311,19408,1,1,0,0,0,231,225,1659,53.08665062,0,3194
1626801834,19409,1,0,0,0,1,229,223,1616,52.19069413,0,36244
1626804357,19410,1,1,1,1,0,228,225,1727,48.62999073,1,9844
1626806880,19411,1,1,0,1,0,238,231,1983,30.8826768,1,14107
1626809403,19412,0,0,0,0,1,232,227,1764,74.95003233,0,40859
1626811926,19413,1,0,0,0,1,227,227,1614,36.58864361,1,5507
1626814448,19414,1,0,1,0,1,237,229,1534,52.306068,0,44068
1626816971,19415,1,1,0,1,1,224,221,1898,99.9601274,1,10704
1626819494,19416,1,1,1,1,1,239,232,1628,10.02599764,1,14589
1626822017,19417,0,1,1,0,0,226,217,1614,35.97481792,0,10100
1626824540,19418,1,0,0,1,1,229,224,1510,62.12534479,0,33670
1626827063,19419,0,0,0,0,0,227,220,1758,64.73788638,0,16755
1626829586,19420,0,1,0,1,0,231,223,1706,22.84020915,0,5132
1626832109,19421,1,1,1,0,1,239,233,1989,90.47579499,0,24218
1626834632,19422,0,0,1,0,1,230,226,1966,47.51543522,1,33309
1626837155,19423,0,0,1,1,0,222,219,1919,34.12003162,0,39655
1626839678,19424,1,1,1,1,0,232,229,1512,55.81186351,0,21732
1626842201,19425,1,1,1,0,1,226,218,1666,78.85333851,0,14207
1626844724,19426,1,0,0,1,1,227,222,1727,69.21605364,1,35840
1626847247,19427,1,1,1,1,1,239,239,1965,42.30746155,0,8158
1626849770,19428,1,1,1,0,1,236,233,1662,13.77824474,1,24011
1626852292,19429,1,1,0,1,1,227,225,1966,53.18453593,0,5208
1626854815,19430,1,0,0,1,0,231,226,1623,41.69007898,1,21197
1626857338,19431,1,1,1,1,1,222,222,1557,31.13832257,1,40373
1626859861,19432,1,1,1,1,0,234,225,1935,91.63696291,1,42927
1626862384,19433,1,0,1,1,1,235,234,1618,94.95194979,1,39718
1626864907,19434,0,0,1,1,1,222,219,1975,27.81223003,0,25096
1626867430,19435,1,0,0,1,1,221,215,1561,38.55740668,1,24683
1626869953,19436,0,1,0,1,0,234,228,1765,22.59204011,0,35012
1626872476,19437,0,1,1,0,1,229,223,1705,53.97202685,0,3840
1626874999,19438,1,0,1,0,1,231,227,1978,95.79503237,1,2036
1626877522,19439,1,0,1,0,0,232,232,1651,56.35281018,0,36833
1626880045,19440,0,0,1,1,1,224,220,1745,13.21830273,0,29762
1626882568,19441,1,0,1,0,1,237,235,1695,53.63494708,0,46218
1626885091,19442,1,0,1,1,0,230,230,1687,35.73805868,1,27780
1626887613,19443,1,1,1,0,1,231,222,1863,28.24054651,0,19122
1626890136,19444,1,0,1,1,0,237,237,1844,51.59956246,1,44554
1626892659,19445,0,0,0,0,1,234,234,1642,31.49232652,1,23212
1626895182,19446,0,1,0,0,0,221,219,1910,45.25612368,0,21224
1626897705,19447,0,0,1,1,1,223,219,1523,68.31720617,0,3203
1626900228,19448,0,1,0,1,0,220,211,1712,54.77478533,1,15925
1626902751,19449,0,0,0,1,0,233,226,1915,99.01322096,0,326
1626905274,19450,0,1,0,1,0,225,223,1599,73.18245503,1,45743
1626907797,19451,0,1,0,1,0,226,219,1654,55.32148804,1,38719
1626910320,19452,1,1,1,1,0,239,238,1848,95.8377354,1,15310
1626912843,19453,0,0,1,1,0,226,225,1515,78.35280862,0,47397
1626915366,19454,1,0,1,0,1,232,231,1673,46.88360384,0,26307
1626917889,19455,0,1,1,1,1,239,232,1883,99.40130582,1,8602
1626920412,19456,0,1,0,0,0,233,228,1708,18.21859185,0,11123
1626922935,19457,0,0,1,1,1,229,220,1529,82.96672167,1,14294
1626925457,19458,0,0,0,1,1,239,234,1705,64.47401779,0,7983
1626927980,19459,0,1,1,1,1,232,231,1819,92.77870605,0,42688
1626930503,19460,0,0,0,0,1,234,234,1933,21.21654566,0,14141
1626933026,19461,1,0,1,0,0,229,221,1988,95.63907094,0,33344
1626935549,19462,0,0,1,0,0,239,231,1986,38.53229616,1,19197
1626938072,19463,1,0,1,1,0,223,219,1796,14.54561726,0,26456
1626940595,19464,1,1,0,1,0,238,237,1822,45.246318,1,22612
1626943118,19465,1,1,1,0,0,237,233,1698,35.85534578,0,33478
1626945641,19466,0,0,0,1,0,222,214,1849,41.85067567,1,13005
1626948164,19467,0,1,0,1,1,234,225,1804,69.08483656,1,12253
1626950687,19468,0,0,0,1,1,222,214,1700,84.26248879,1,14608
1626953210,19469,0,0,1,0,0,234,233,1825,22.95446138,1,38723
1626955733,19470,0,0,1,1,1,221,213,1513,32.17841532,0,46585
1626958256,19471,1,1,1,0,1,222,218,1648,60.6950087,0,21339
1626960778,19472,1,0,1,1,0,236,236,1634,36.70573607,1,45715
1626963301,19473,0,0,1,1,0,236,234,1738,30.29307803,1,15259
1626965824,19474,0,1,0,1,1,229,226,1841,19.95720322,0,5773
1626968347,19475,1,1,1,1,0,234,228,1691,36.11522631,1,24287
1626970870,19476,0,1,0,1,1,233,233,1662,63.28678176,1,41489
1626973393,19477,0,1,1,0,0,221,214,1672,64.58123373,1,25632
1626975916,19478,1,0,0,1,1,225,220,1874,61.68077048,0,11762
1626978439,19479,0,0,1,1,0,230,230,1725,38.68475236,0,20365
1626980962,19480,0,0,0,0,1,238,234,1929,16.41600387,0,10407
1626983485,19481,1,1,0,0,1,225,224,1765,74.46087632,1,38584
1626986008,19482,1,1,0,0,1,230,229,1561,63.02881161,0,25005
1626988531,19483,1,1,1,1,0,222,217,1811,82.708356,1,12573
1626991054,19484,1,0,0,1,0,224,220,1744,62.64030762,1,17660
1626993577,19485,1,0,0,0,0,224,215,1535,67.58470872,1,35120
1626996099,19486,1,1,0,1,1,229,226,1750,80.06329603,0,15857
1626998622,19487,1,0,0,1,0,239,230,1549,54.03743024,0,30446
1627001145,19488,1,0,0,0,1,220,215,1898,23.6692023,1,38721
1627003668,19489,0,1,0,1,1,230,228,1664,44.66932885,1,23804
1627006191,19490,1,1,1,1,1,221,214,1623,40.26729829,0,33037
1627008714,19491,1,1,1,1,0,221,215,1900,50.84082425,0,48455
1627011237,19492,0,0,0,0,1,235,229,1614,71.05293591,0,21779
1627013760,19493,1,1,1,0,0,236,235,1643,54.07585911,0,32522
1627016283,19494,0,0,1,1,0,226,224,1648,64.56110267,1,21989
1627018806,19495,0,0,0,0,1,225,218,1531,13.69770959,0,29117
1627021329,19496,1,1,0,1,0,235,229,1734,49.37931796,1,38620
1627023852,19497,1,0,1,0,1,238,230,1546,56.99408781,1,13623
1627026375,19498,1,1,0,0,1,232,230,1894,50.57532397,1,4255
1627028898,19499,1,0,1,0,1,236,233,1554,96.65077016,1,33362
1627031421,19500,0,0,0,0,0,226,224,1614,73.38802519,1,26584
1627033943,19501,0,1,1,1,1,223,223,1608,25.52471277,0,19818
1627036466,19502,0,0,1,1,0,222,218,1786,73.53375389,1,38670
1627038989,19503,0,0,1,1,1,225,217,1877,88.62921547,0,46445
1627041512,19504,1,1,1,0,1,235,233,1583,55.20126984,0,44858
1627044035,19505,0,1,1,1,0,225,224,1558,92.05057908,1,28275
1627046558,19506,1,0,0,0,1,220,213,1739,78.64536703,0,2574
1627049081,19507,0,1,0,1,0,224,223,1732,86.95974329,1,9717
1627051604,19508,1,1,0,0,0,235,234,1535,64.35319988,0,48702
1627054127,19509,1,0,1,1,1,235,235,1962,55.46514694,1,5735
1627056650,19510,1,0,0,0,1,224,221,1875,97.11222335,1,10097
1627059173,19511,0,1,0,1,1,220,218,1925,61.86229646,1,38277
1627061696,19512,1,0,1,0,1,221,218,1723,69.86483818,1,28265
1627064219,19513,0,0,1,1,0,233,225,1847,85.7718432,0,42839
1627066742,19514,0,0,1,0,1,231,231,1887,29.76181454,0,35913
1627069264,19515,0,1,0,0,0,234,226,1643,69.74683442,0,43040
1627071787,19516,0,1,0,1,1,234,234,1537,63.87001694,1,41946
1627074310,19517,1,1,0,1,0,233,228,1857,86.08988565,1,48351
1627076833,19518,0,1,1,0,1,238,238,1717,23.92817903,1,6987
1627079356,19519,1,0,0,0,1,223,220,1731,14.73165613,0,20419
1627081879,19520,0,1,1,0,0,233,233,1514,24.74838474,1,43224
1627084402,19521,0,0,1,1,1,238,229,1935,21.34442893,1,19601
1627086925,19522,1,1,0,0,0,234,228,1597,19.2193043,0,43250
1627089448,19523,1,0,0,0,0,228,222,1813,45.04096273,0,23295
1627091971,19524,0,0,1,1,0,234,227,1664,20.55541419,1,42696
1627094494,19525,0,0,1,0,0,234,230,1911,42.54895189,0,17400
1627097017,19526,0,0,1,1,1,232,229,1776,51.65815297,0,42189
1627099540,19527,1,0,0,0,1,230,223,1862,63.03322117,0,11023
1627102063,19528,0,1,0,0,1,222,216,1797,29.04695545,0,42754
1627104585,19529,0,1,0,0,0,234,225,1576,49.89061141,0,6638
1627107108,19530,0,0,0,0,0,239,234,1734,48.68806141,1,28156
1627109631,19531,1,1,1,1,1,238,238,1566,39.69890245,0,347
1627112154,19532,0,1,0,1,1,235,232,1752,47.80371489,1,41043
1627114677,19533,1,0,1,0,0,228,223,1670,94.35260617,1,44437
1627117200,19534,1,0,1,1,1,238,236,1906,60.75263313,1,20970
1627119723,19535,0,0,0,1,1,223,216,1919,61.77751319,0,36085
1627122246,19536,0,0,1,1,0,232,224,1756,57.85797838,1,22592
1627124769,19537,1,0,1,0,1,238,237,1661,47.07456937,1,17018
1627127292,19538,0,1,0,1,0,230,228,1918,14.90910901,0,10618
1627129815,19539,1,0,0,0,0,231,227,1546,89.85976151,1,32539
1627132338,19540,0,0,0,1,0,229,227,1755,95.50640217,0,15505
1627134861,19541,1,1,1,1,1,232,229,1516,19.38538737,0,22489
1627137384,19542,1,1,0,1,0,227,218,1784,54.44628945,1,24203
1627139907,19543,1,0,1,1,1,229,228,1542,35.46994393,0,38368
1627142429,19544,1,1,0,1,0,223,223,1716,25.81376728,0,9061
1627144952,19545,1,0,0,1,1,235,232,1969,56.17896225,1,1095
1627147475,19546,0,1,0,0,0,238,233,1839,93.36987629,1,30126
1627149998,19547,0,0,0,0,0,233,231,1782,70.3774976,0,36071
1627152521,19548,0,0,1,0,0,223,221,1641,35.30887616,0,8152
1627155044,19549,0,1,1,1,1,237,232,1762,23.29383513,1,33681
1627157567,19550,0,1,0,0,0,225,220,1704,37.37028349,1,3857
1627160090,19551,0,0,0,1,1,229,225,1553,96.50306213,0,48016
1627162613,19552,1,1,0,0,1,233,226,1685,66.88578288,0,11360
1627165136,19553,0,1,0,1,0,220,216,1704,41.52723457,0,36531
1627167659,19554,0,1,1,0,1,239,236,1903,49.95242871,1,40647
1627170182,19555,0,1,0,0,0,222,213,1841,21.14749128,0,3814
1627172705,19556,0,0,1,0,1,236,230,1596,73.18505489,1,42931
1627175228,19557,0,0,1,1,0,237,230,1503,79.27438597,1,46567
1627177750,19558,0,0,0,1,1,239,230,1909,17.06054454,0,1989
1627180273,19559,0,1,0,0,0,239,239,1831,74.47003787,0,15272
1627182796,19560,0,0,0,0,0,226,218,1871,96.80543898,0,15544
1627185319,19561,0,1,1,0,0,234,226,1541,61.32831096,1,6615
1627187842,19562,1,1,0,0,1,222,215,1876,20.7788874,0,16879
1627190365,19563,1,1,0,1,1,236,234,1765,23.71060605,1,47183
1627192888,19564,0,0,1,1,1,222,221,1749,34.33451008,0,38375
1627195411,19565,0,1,0,1,1,230,226,1846,21.81035779,0,38588
1627197934,19566,0,0,0,0,1,229,223,1800,64.03385398,1,20063
1627200457,19567,1,1,1,1,0,230,227,1864,52.86794277,1,32595
1627202980,19568,1,1,0,1,1,225,222,1540,68.58857389,1,3607
1627205503,19569,0,1,0,1,0,225,223,1502,27.31843971,0,36957
1627208026,19570,0,1,1,0,1,224,222,1921,85.46997993,0,24759
1627210549,19571,1,1,0,1,1,233,225,1538,20.05211405,1,43392
1627213072,19572,1,0,1,0,1,222,220,1665,24.60610693,0,24113
1627215594,19573,0,0,1,1,0,227,223,1557,84.61976922,1,21406
1627218117,19574,0,0,1,0,1,237,236,1965,17.38432727,1,2456
1627220640,19575,1,0,1,1,1,223,214,1560,23.44957537,1,27927
1627223163,19576,1,0,1,1,0,229,220,1908,32.43809767,1,19600
1627225686,19577,1,1,0,1,0,237,237,1687,61.5114144,0,9509
1627228209,19578,0,0,0,1,1,237,234,1985,69.37044877,1,33330
1627230732,19579,0,1,0,0,1,236,227,1532,71.51758732,0,44597
1627233255,19580,0,0,0,1,1,222,222,1670,67.75740653,1,45662
1627235778,19581,0,1,1,1,0,229,220,1529,57.58025984,1,6873
1627238301,19582,1,1,0,1,0,231,222,1982,40.02493199,0,8637
1627240824,19583,0,1,0,1,0,222,219,1581,45.06331031,1,38117
1627243347,19584,1,1,0,1,1,237,228,1515,15.92089022,0,42526
1627245870,19585,0,1,0,1,1,236,234,1511,94.26504166,1,11018
1627248393,19586,1,1,0,1,1,227,225,1747,19.79733097,0,25961
1627250915,19587,0,1,0,0,1,237,232,1760,28.94847503,1,28302
1627253438,19588,1,0,0,0,0,227,218,1814,46.66483501,1,7269
1627255961,19589,1,1,0,1,1,231,230,1627,68.40429077,1,44341
1627258484,19590,1,0,0,0,0,227,220,1979,89.80302673,0,24381
1627261007,19591,0,1,0,1,1,228,223,1715,61.3856705,0,20127
1627263530,19592,0,1,0,1,1,238,233,1731,60.96599652,1,33081
1627266053,19593,0,0,0,1,1,234,230,1939,79.27490229,0,28153
1627268576,19594,0,0,1,1,0,232,226,1558,61.46242197,0,32424
1627271099,19595,0,1,1,1,0,238,238,1977,39.24528937,1,7143
1627273622,19596,0,0,1,0,1,223,219,1590,60.74075578,1,46530
1627276145,19597,0,0,1,1,1,226,223,1760,42.66557442,0,31199
1627278668,19598,1,0,1,0,0,231,222,1869,74.76830412,1,30938
1627281191,19599,0,0,0,1,1,228,219,1751,88.99595407,0,10710
1627283714,19600,1,0,0,1,1,237,237,1655,44.29439417,1,28779
1627286236,19601,1,0,1,1,1,227,222,1623,93.5248871,0,32377
1627288759,19602,0,1,0,0,0,238,232,1945,53.66076424,1,34895
1627291282,19603,0,0,1,1,1,224,223,1629,89.45359349,0,25313
1627293805,19604,0,1,0,1,1,224,219,1932,13.92370913,0,5232
1627296328,19605,1,0,0,1,0,224,215,1902,66.44039699,1,15069
1627298851,19606,0,1,0,0,1,231,229,1678,15.00214558,1,37636
1627301374,19607,0,1,0,0,1,220,215,1818,25.78051248,1,27314
1627303897,19608,1,0,1,0,1,232,223,1690,16.00020021,1,2001
1627306420,19609,0,0,1,0,0,239,235,1927,46.42738323,0,32084
1627308943,19610,0,0,1,0,1,220,215,1703,16.87649931,0,37515
1627311466,19611,0,0,0,1,0,223,214,1702,42.63323009,0,34282
1627313989,19612,1,0,1,1,1,227,220,1779,82.17446196,1,19351
1627316512,19613,0,1,1,1,0,221,219,1713,49.1718032,1,35601
1627319035,19614,0,0,1,0,1,227,222,1576,44.32836117,1,9413
1627321558,19615,0,1,0,1,1,231,226,1982,79.35116316,1,276
1627324080,19616,1,0,1,1,0,236,232,1988,20.21625923,0,13756
1627326603,19617,1,0,0,1,0,231,228,1708,51.44367318,1,19312
1627329126,19618,1,0,1,0,0,221,213,1856,36.49237119,0,1194
1627331649,19619,0,0,0,0,1,231,222,1822,62.99615613,1,6624
1627334172,19620,0,1,1,1,1,220,214,1781,44.15860918,1,10568
1627336695,19621,0,0,0,0,0,229,220,1720,19.77736421,0,31450
1627339218,19622,0,0,0,0,0,236,230,1547,79.64429558,1,44541
1627341741,19623,0,0,0,1,0,238,234,1609,42.16129534,0,17987
1627344264,19624,0,1,1,1,1,228,219,1677,20.05837567,0,13144
1627346787,19625,1,0,0,1,0,237,234,1601,42.2455861,1,41553
1627349310,19626,1,0,1,1,1,233,233,1614,45.01180405,0,34671
1627351833,19627,1,0,1,1,1,228,219,1571,58.05234459,1,15857
1627354356,19628,0,1,0,0,0,233,229,1782,64.10171906,0,35885
1627356879,19629,1,0,0,1,0,230,227,1669,12.95611499,1,7729
1627359401,19630,1,0,1,1,0,234,228,1913,66.87818042,1,47972
1627361924,19631,0,0,1,1,1,234,226,1802,70.33976647,1,32498
1627364447,19632,0,1,0,1,1,236,236,1523,89.19136152,1,43617
1627366970,19633,1,1,1,1,1,230,226,1825,60.89753653,0,43991
1627369493,19634,0,0,1,0,0,228,225,1692,18.63767527,1,9138
1627372016,19635,1,0,0,1,0,233,225,1849,66.62488316,1,6317
1627374539,19636,0,1,1,0,0,227,223,1878,39.96846256,1,3385
1627377062,19637,0,0,0,1,1,224,222,1616,78.31057219,1,14914
1627379585,19638,1,0,1,0,1,234,231,1736,61.62119055,0,34506
1627382108,19639,0,0,1,1,1,227,218,1616,78.57075411,0,16989
1627384631,19640,1,1,1,1,1,239,231,1800,91.51112762,1,21118
1627387154,19641,1,0,1,1,1,226,220,1541,24.45321376,1,37671
1627389677,19642,1,1,0,0,0,237,236,1909,27.71216926,1,13709
1627392200,19643,1,0,0,1,0,239,232,1998,41.95128772,0,47214
1627394722,19644,1,1,1,0,0,235,227,1631,74.89439199,0,13917
1627397245,19645,1,0,0,1,0,228,219,1754,39.22223601,1,36771
1627399768,19646,1,0,0,1,0,232,231,1919,73.4943779,0,44260
1627402291,19647,0,0,0,0,1,238,229,1720,68.55945262,1,15776
1627404814,19648,0,1,0,1,0,225,221,1513,76.86139865,0,33838
1627407337,19649,0,1,0,1,0,234,229,1823,13.61384437,0,15819
1627409860,19650,1,0,1,1,0,231,222,1810,76.33485739,1,42101
1627412383,19651,1,1,0,1,1,227,226,1951,93.3509332,1,2078
1627414906,19652,0,0,0,0,1,229,225,1948,59.98070413,1,11940
1627417429,19653,1,0,1,1,0,234,226,1921,22.42503788,0,5155
1627419952,19654,1,1,1,0,0,229,221,1522,18.17885559,1,40683
1627422475,19655,0,0,1,1,0,230,230,1893,19.58622902,0,33999
1627424998,19656,1,1,1,0,0,228,221,1644,61.38227989,0,13505
1627427521,19657,0,1,0,0,0,239,237,1961,79.84566967,0,8043
1627430044,19658,1,1,0,0,0,221,219,1833,75.84566866,1,4345
1627432566,19659,0,0,1,1,1,235,229,1870,47.32566808,0,19318
1627435089,19660,0,0,1,1,0,223,223,1552,62.192171,0,20777
1627437612,19661,1,1,1,1,0,230,227,1851,14.63346197,0,19666
1627440135,19662,1,1,0,0,1,220,215,1967,91.98894411,0,993
1627442658,19663,0,1,1,1,1,229,227,1863,38.39205294,0,27782
1627445181,19664,1,1,0,1,0,225,219,1968,67.91376222,0,9086
1627447704,19665,1,1,1,1,1,232,225,1648,91.98049789,1,27383
1627450227,19666,1,0,1,1,1,233,226,1616,70.7398015,0,2525
1627452750,19667,0,1,0,1,0,226,226,1572,54.89295048,0,2844
1627455273,19668,0,0,1,1,1,236,233,1671,96.03619093,1,9855
1627457796,19669,1,0,1,1,0,226,218,1923,52.86795794,1,9484
1627460319,19670,0,1,0,1,1,237,234,1780,36.35081226,1,15438
1627462842,19671,0,0,1,1,1,235,226,1966,74.14687728,0,3928
1627465365,19672,0,1,0,0,1,222,216,1672,97.453882,0,8216
